id,facility_name,num,street,city,state,zip,municipal,category_cd,description,p_code,fdo,bus_st_date,seat_count,noroom,sq_feet,status,placard_st,x,y,address
3049,Hartwood Elementary School Cafeteria,3730,Saxonburg Boulevard,Pittsburgh,PA,15238,Indiana,653,School Satellite Kitchen,0,1984-06-17,1984-06-17,0,,400,1,1,-79.8862655451091,40.5766899096665,3730 Saxonburg Boulevard Pittsburgh PA 15238
3054,Pgh Arlington PK-8 Intermediate,2500,Jonquil  Street,Pittsburgh,PA,15210,Pittsburgh-116,651,School Full Service Kitchen,1,1991-01-07,1991-01-07,0,,160,7,1,-79.9736154278584,40.4154461640672,2500 Jonquil  Street Pittsburgh PA 15210
3058,Pgh Grandview PreK-5,845,McLain  Street,Pittsburgh,PA,15210,Pittsburgh-118,653,School Satellite Kitchen,1,1989-01-01,1989-01-01,0,,256,1,1,-79.9928095895473,40.4244881850507,845 McLain  Street Pittsburgh PA 15210
3060,Pgh Westwood K - 5,508,Shadyhill  Road,Pittsburgh,PA,15205,Pittsburgh-128,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,100,1,1,-80.0505533404752,40.4314686698883,508 Shadyhill  Road Pittsburgh PA 15205
3063,South Allegheny Early Childhood Center,1,Glendale Ave,Mc Keesport,PA,15133,Liberty Boro,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,100,1,1,-79.8483895866843,40.3221964283024,1 Glendale Ave Mc Keesport PA 15133
3071,Reserve Elementary School,2107,Lonsdale Street,Pittsburgh,PA,15212,Reserve,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,187,1,1,-79.9811395886231,40.4755816289922,2107 Lonsdale Street Pittsburgh PA 15212
3076,Washington Elementary School Cafeteria,735,Washington Road,Pittsburgh,PA,15228,Mt Lebanon,653,School Satellite Kitchen,9,1984-06-17,1984-06-17,0,,2500,1,1,-80.0452035036393,40.3787195833129,735 Washington Road Pittsburgh PA 15228
3082,Moore Elementary School Cafeteria,3809,Dalewood  Street,Pittsburgh,PA,15227,Brentwood,653,School Satellite Kitchen,1,1957-01-01,1957-01-01,0,,220,1,1,-79.9742854623127,40.3687752971681,3809 Dalewood  Street Pittsburgh PA 15227
3083,Marzolf Elementary,101,Marzolf Road Extension,Pittsburgh,PA,15209,Shaler,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,1300,1,1,-79.966439547193,40.5134473452429,101 Marzolf Road Extension Pittsburgh PA 15209
3086,Verner Elementary School Cafeteria,700,1st Street,Verona,PA,15147,Verona,653,School Satellite Kitchen,1,1960-01-01,1960-01-01,0,,125,1,1,-79.8394637390383,40.5050276091757,700 1st Street Verona PA 15147
3089,Pgh Morrow Pk - 5 & ECC,1611,Davis  Street,Pittsburgh,PA,15212,Pittsburgh-127,653,School Satellite Kitchen,1,1903-01-01,1903-01-01,0,,300,1,1,,,1611 Davis  Street Pittsburgh PA 15212
3091,Pgh Manchester PK - 8 & ECC,1612,Manhattan  Street,Pittsburgh,PA,15233,Pittsburgh-121,653,School Satellite Kitchen,1,1964-09-01,1964-09-01,0,,300,1,1,-80.0265176989856,40.4564453371598,1612 Manhattan  Street Pittsburgh PA 15233
3094,Pgh King PreK - 8 & ECC,50,Montgomery Place,Pittsburgh,PA,15212,Pittsburgh-122,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,650,1,1,-80.0049610354189,40.454803286394,50 Montgomery Place Pittsburgh PA 15212
3098,Rogers Elementary,705,Scott Ave,Glenshaw,PA,15116,Shaler,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,765,7,1,-79.9831253615901,40.5385062331897,705 Scott Ave Glenshaw PA 15116
3100,West Jefferson Gill Hall Elementary,829,Gill Hall Rd,Clairton,PA,15025,Jefferson,651,School Full Service Kitchen,9,1956-09-01,1956-09-01,0,,858,1,1,-79.9607893847384,40.3008332328306,829 Gill Hall Rd Clairton PA 15025
3105,St Ursula Elementary Cafeteria,3937,Kirk Ave,Allison Park,PA,15101,Hampton,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,374,7,1,-79.9634995836435,40.5607964467984,3937 Kirk Ave Allison Park PA 15101
3106,North Allegheny Sr High School Cafeteria,10375,Perry Highway,Wexford,PA,15090,McCandless,651,School Full Service Kitchen,9,1984-09-01,1984-09-01,0,,3848,1,1,-80.0536129297667,40.6034116700101,10375 Perry Highway Wexford PA 15090
3108,Lincoln Elementary Cafeteria,2,Ralston Place,Pittsburgh,PA,15216,Mt Lebanon,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,400,1,1,-80.048483390262,40.3884856127503,2 Ralston Place Pittsburgh PA 15216
3110,Jeffery Elementary,201,Wetzel Rd,Glenshaw,PA,15116,Shaler,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,150,1,1,-79.9681308348608,40.5240008367211,201 Wetzel Rd Glenshaw PA 15116
3111,Wyland Elementary School Cafeteria,2284,Wyland Ave,Allison Park,PA,15101,Hampton,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,460,1,1,-79.9779777440144,40.5617243989553,2284 Wyland Ave Allison Park PA 15101
3113,Mt Lebanon Senior High Cafeteria,155,Cochran Road,Pittsburgh,PA,15228,Mt Lebanon,651,School Full Service Kitchen,9,1984-11-01,1984-11-01,0,,7350,1,1,-80.0508767765591,40.3763113190064,155 Cochran Road Pittsburgh PA 15228
3116,Park Elementary School,4100,Main  Street,Homestead,PA,15120,Munhall,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,517,1,1,-79.9053031214478,40.38207496688,4100 Main  Street Homestead PA 15120
3117,West Allegheny Middle School Cafeteria,207,Allegheny Road,Imperial,PA,15126,North Fayette,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,2760,1,1,,,207 Allegheny Road Imperial PA 15126
3121,Peebles Elementary School Cafeteria,8625,Peebles Rd,Pittsburgh,PA,15237,McCandless,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,800,1,1,-80.0107834515374,40.5653499328118,8625 Peebles Rd Pittsburgh PA 15237
3122,Hosack Elementary School Cafeteria,9275,Peebles Rd,Allison Park,PA,15101,McCandless,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,800,1,1,-80.0022870354231,40.5740500984307,9275 Peebles Rd Allison Park PA 15101
3123,Ingomar Elementary School Cafeteria,602 W,Ingomar Rd,Pittsburgh,PA,15237,McCandless,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,600,1,1,-80.0535329775034,40.5822161244258,602 W Ingomar Rd Pittsburgh PA 15237
3124,Franklin School Cafeteria,2401,Rochester Rd,Sewickley,PA,15143,Franklin Park,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,600,1,1,-80.0962240317002,40.586873359377,2401 Rochester Rd Sewickley PA 15143
3125,Bradford Woods Elementary School Cafeteria,18,Forest Rd,Bradfordwoods,PA,15015,Bradford Woods,651,School Full Service Kitchen,9,1991-08-28,1991-08-28,0,,250,1,1,,,18 Forest Rd Bradfordwoods PA 15015
3130,Pgh Perry High School,3875,Perrysville  Avenue,Pittsburgh,PA,15214,Pittsburgh-126,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1800,1,1,-80.0190330779981,40.489160164058,3875 Perrysville  Avenue Pittsburgh PA 15214
3131,Pgh Oliver Citywide 3-12,2323,Brighton  Road,Pittsburgh,PA,15212,Pittsburgh-127,651,School Full Service Kitchen,9,1986-08-01,1986-08-01,0,,2500,1,1,-80.0244976997779,40.4644254170382,2323 Brighton  Road Pittsburgh PA 15212
3134,Pgh Langley K - 8 Cafeteria,2940,Sheraden Boulevard,Pittsburgh,PA,15204,Pittsburgh-120,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1388,1,1,-80.0546694202944,40.4545318931738,2940 Sheraden Boulevard Pittsburgh PA 15204
3137,South Fayette Elementary School Cafeteria,3620,Old Oakdale Road,Mc Donald,PA,15057,South Fayette,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,500,1,1,-80.1704086153717,40.3758001153908,3620 Old Oakdale Road Mc Donald PA 15057
3139,Quaker Valley Osborne Elementary School,1414,Beaver Rd,Sewickley,PA,15143,Osborne,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,450,1,1,-80.1686401388914,40.530681201188,1414 Beaver Rd Sewickley PA 15143
3140,Quaker Valley  High School,625,Beaver  Road,Leetsdale,PA,15056,Leetsdale,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1000,1,1,,,625 Beaver  Road Leetsdale PA 15056
3141,Carmalt Academy of Science & Technology Cafeteria,1550,Breining  Street,Pittsburgh,PA,15226,Pittsburgh-132,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,306,1,1,-80.0068208667704,40.3877841548772,1550 Breining  Street Pittsburgh PA 15226
3142,A W Beattie Career Center,9600,Babcock Blvd,Allison Park,PA,15101,McCandless,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1000,1,1,-80.0057984605347,40.5789431661585,9600 Babcock Blvd Allison Park PA 15101
3148,Our Lady Of Grace School,1734,Bower Hill Road,Pittsburgh,PA,15243,Scott,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,700,1,1,-80.0840365074603,40.372463423152,1734 Bower Hill Road Pittsburgh PA 15243
3154,Pgh Banksville PreK - 5,1001,Carnahan Road,Pittsburgh,PA,15216,Pittsburgh-120,653,School Satellite Kitchen,0,1984-06-17,1984-06-17,0,,240,1,1,-80.0367219056752,40.4072293348864,1001 Carnahan Road Pittsburgh PA 15216
3156,Howe Elementary Cafeteria,400,Broadmoor Avenue,Pittsburgh,PA,15228,Mt Lebanon,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,100,1,1,-80.0309500758517,40.3755182429622,400 Broadmoor Avenue Pittsburgh PA 15228
3158,Foster Elementary Cafeteria,700,Vermont Avenue,Pittsburgh,PA,15234,Mt Lebanon,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,100,1,1,-80.0387369529753,40.363048817402,700 Vermont Avenue Pittsburgh PA 15234
3159,Markham Elementary Cafeteria,165,Crescent Drive,Pittsburgh,PA,15228,Mt Lebanon,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,100,1,1,-80.0549515627382,40.3669804797955,165 Crescent Drive Pittsburgh PA 15228
3170,Chartiers Valley Intermediate Cafeteria,2030,Swallow Hill Road,Pittsburgh,PA,15220,Scott,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,2600,1,1,-80.0786706549747,40.3964293777413,2030 Swallow Hill Road Pittsburgh PA 15220
3172,Brentwood Middle/High School Cafeteria,3601,Brownsville Rd,Pittsburgh,PA,15227,Brentwood,651,School Full Service Kitchen,9,1980-01-01,1980-01-01,0,,2847,1,1,-79.9741061690419,40.374351826215,3601 Brownsville Rd Pittsburgh PA 15227
3173,Elizabeth Forward Sr High School Cafeteria,1000,Weigles Hill Rd,Elizabeth,PA,15037,Elizabeth Township,651,School Full Service Kitchen,9,1984-09-01,1984-09-01,0,,3000,1,1,-79.8560702719976,40.2553297935845,1000 Weigles Hill Rd Elizabeth PA 15037
3176,South Park Middle School,2500,Stewart  Road,Library,PA,15129,South Park,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,3076,1,1,-80.0127381207637,40.2948347775523,2500 Stewart  Road Library PA 15129
3177,South Allegheny High School Cafeteria,2743,Washington  Boulevard,Mc Keesport,PA,15133,Liberty Boro,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,3150,1,1,-79.8679803756241,40.3238169484547,2743 Washington  Boulevard Mc Keesport PA 15133
3178,Bishop Canevin High School Cafeteria,2700,Morange Road,Pittsburgh,PA,15205,Pittsburgh-128,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,700,1,1,-80.0709733921672,40.4231434007233,2700 Morange Road Pittsburgh PA 15205
3179,Baldwin High School Cafeteria,4653,Clairton Blvd,Pittsburgh,PA,15236,Whitehall,651,School Full Service Kitchen,9,1960-01-01,1960-01-01,0,,250,1,1,-79.9773397605106,40.3556337660225,4653 Clairton Blvd Pittsburgh PA 15236
3181,Sto Rox Sr High School,1105,Valley  Street,Mc Kees Rocks,PA,15136,Stowe,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,4000,1,1,-80.0744321499829,40.4704502657822,1105 Valley  Street Mc Kees Rocks PA 15136
3183,Keystone Oaks High School Cafeteria,1000,Kelton Avenue,Pittsburgh,PA,15216,Mt Lebanon,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,5780,1,1,-80.0305256361181,40.3872852853669,1000 Kelton Avenue Pittsburgh PA 15216
3184,Hampton Middle School Cafeteria,4589,School Rd,Allison Park,PA,15101,Hampton,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,4435,1,1,,,4589 School Rd Allison Park PA 15101
3186,North Hills Senior High School Cafeteria,53,Rochester  Road,Pittsburgh,PA,15229,Ross,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,5700,1,1,-80.0262513330039,40.5261717114236,53 Rochester  Road Pittsburgh PA 15229
3191,Deer Lakes Sr High Cafeteria,163,Union Road,Cheswick,PA,15024,West Deer,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,4600,1,1,,,163 Union Road Cheswick PA 15024
3194,Wilkins Primary School Cafeteria,362,Churchill Rd,Pittsburgh,PA,15221,Wilkins,653,School Satellite Kitchen,1,1957-01-01,1957-01-01,0,,1302,1,1,-79.8279653975476,40.430985786817,362 Churchill Rd Pittsburgh PA 15221
3195,St Therese School Cafeteria,3,St Therese  Court,Homestead,PA,15120,Munhall,651,School Full Service Kitchen,9,1957-01-01,1957-01-01,0,,1567,1,1,,,3 St Therese  Court Homestead PA 15120
3201,Colfax Upper Elementary Cafeteria,430,Colfax Street,Springdale,PA,15144,Springdale Borough,651,School Full Service Kitchen,9,1960-01-01,1960-01-01,0,,1600,1,1,-79.7838594982943,40.5445589528611,430 Colfax Street Springdale PA 15144
3202,Wilkinsburg Senior High School Cafeteria,747,Wallace  Avenue,Pittsburgh,PA,15221,Wilkinsburg,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1014,7,1,-79.8817960084659,40.4441937828969,747 Wallace  Avenue Pittsburgh PA 15221
3212,Dorseyville Middle School Cafeteria,3732,Saxonburg Boulevard,Pittsburgh,PA,15238,Indiana,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1925,1,1,-79.8839898838578,40.5769471629159,3732 Saxonburg Boulevard Pittsburgh PA 15238
3213,Whitehall Elementary School,4900,Curry Road,Pittsburgh,PA,15236,Whitehall,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,2800,1,1,-79.9931606104588,40.3531652696675,4900 Curry Road Pittsburgh PA 15236
3216,Dormont Elementary School Cafeteria,3200,Annapolis  Avenue,Pittsburgh,PA,15216,Dormont,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,3500,1,1,-80.04383320126,40.3947311983427,3200 Annapolis  Avenue Pittsburgh PA 15216
3218,Avonworth Sr High School Cafeteria,304,Josephs Ln,Pittsburgh,PA,15237,Ohio,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1688,1,1,-80.0790970065326,40.5316421617561,304 Josephs Ln Pittsburgh PA 15237
3219,Carson Middle School Cafeteria,200,Hillvue Ln,Pittsburgh,PA,15237,McCandless,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1045,1,1,-80.0316516799963,40.5657746805479,200 Hillvue Ln Pittsburgh PA 15237
3220,North Allegheny Inter High School Cafeteria,350,Cumberland Rd,Pittsburgh,PA,15237,McCandless,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1116,1,1,-80.031468262824,40.5707823805959,350 Cumberland Rd Pittsburgh PA 15237
3223,Wexford Elementary School Cafeteria,250,Brown Rd,Gibsonia,PA,15044,Pine,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1650,1,1,,,250 Brown Rd Gibsonia PA 15044
3224,Highlands Middle School Cafeteria,1350,Broadview  Boulevard,Natrona Heights,PA,15065,Harrison,651,School Full Service Kitchen,9,1960-01-01,1960-01-01,0,,1575,1,1,-79.7327396162177,40.6172317270952,1350 Broadview  Boulevard Natrona Heights PA 15065
3226,Pressley Ridge School Cafeteria,530,Marshall Avenue,Pittsburgh,PA,15214,Pittsburgh-126,651,School Full Service Kitchen,9,1987-12-15,1987-12-15,0,,800,1,1,-80.0189353585337,40.4713415756207,530 Marshall Avenue Pittsburgh PA 15214
3227,Hoover Elementary Cafeteria,37,Robb Hollow Road,Pittsburgh,PA,15243,Mt Lebanon,653,School Satellite Kitchen,1,1984-06-17,1984-06-17,0,,150,1,1,-80.069328340352,40.3741686905096,37 Robb Hollow Road Pittsburgh PA 15243
3236,Wilson Elementary School Cafeteria,100,Bruno Lane,Imperial,PA,15126,Findlay,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1250,1,1,-80.2669306134992,40.4442530374163,100 Bruno Lane Imperial PA 15126
3237,McKee Elementary School Cafeteria,1501,Oakdale Road,Oakdale,PA,15071,North Fayette,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1250,1,1,-80.1934093151563,40.4153160783514,1501 Oakdale Road Oakdale PA 15071
3238,Eisenhower Elementary School,100,Warwick Drive,Pittsburgh,PA,15241,Upper St Clair,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,3542,1,1,-80.0624861725126,40.3493357837128,100 Warwick Drive Pittsburgh PA 15241
3243,Fort Couch Middle School,515,Fort Couch Road,Pittsburgh,PA,15241,Upper St Clair,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,480,1,1,-80.06466623989,40.3542578497758,515 Fort Couch Road Pittsburgh PA 15241
3251,St. Bonaventure Parish School Cafeteria,2001,Mt Royal Boulevard,Glenshaw,PA,15116,Shaler,653,School Satellite Kitchen,9,1989-04-11,1989-04-11,0,,200,1,1,,,2001 Mt Royal Boulevard Glenshaw PA 15116
3256,Fawn Elementary School Cafeteria,5591,Ridge Road,Natrona Heights,PA,15065,Fawn,651,School Full Service Kitchen,9,1960-01-01,1960-01-01,0,,660,1,1,-79.7493569498346,40.6479655629962,5591 Ridge Road Natrona Heights PA 15065
3261,Riverview Jr/Sr High School,100,Hulton Road,Oakmont,PA,15139,Oakmont,651,School Full Service Kitchen,9,1960-01-01,1960-01-01,0,,590,1,1,-79.8440955541172,40.5255937326749,100 Hulton Road Oakmont PA 15139
3266,Hillel Academy,5685,Beacon St,Pittsburgh,PA,15217,Pittsburgh-114,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,675,1,1,-79.9249706943085,40.4349475121155,5685 Beacon St Pittsburgh PA 15217
3268,Pine-Richland Hance Elem School Cafeteria,5518,Molnar Dr,Gibsonia,PA,15044,Richland,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1650,1,1,-79.9472039599455,40.6281263080986,5518 Molnar Dr Gibsonia PA 15044
3271,Bon Meade Elementary School,1595,Brodhead Rd,Coraopolis,PA,15108,Moon,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,800,1,1,,,1595 Brodhead Rd Coraopolis PA 15108
3277,Barrett School,221,E 12th Ave,Homestead,PA,15120,Homestead,651,School Full Service Kitchen,9,1957-01-01,1957-01-01,0,,974,1,1,-79.9077594998647,40.4048633663572,221 E 12th Ave Homestead PA 15120
3278,Ingomar Middle School Cafeteria,1521,Ingomar Heights Road,Pittsburgh,PA,15237,Franklin Park,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,989,1,1,-80.0727150998191,40.5808406853564,1521 Ingomar Heights Road Pittsburgh PA 15237
3281,Holy Trinity Elementary School Cafeteria,5720,Steubenville Pike,Mc Kees Rocks,PA,15136,Robinson,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,500,1,1,-80.1363258218875,40.452307359366,5720 Steubenville Pike Mc Kees Rocks PA 15136
3284,St Philips School Cafeteria,52,W Crafton Ave,Pittsburgh,PA,15205,Crafton,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1000,1,1,-80.0682802571192,40.4372179974239,52 W Crafton Ave Pittsburgh PA 15205
3291,Hampton High School Cafeteria,2929,McCully Rd,Allison Park,PA,15101,Hampton,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1000,1,1,-79.9404865125747,40.5833826681372,2929 McCully Rd Allison Park PA 15101
3292,St Mary Elementary School Cafeteria,2510,Middle Road,Glenshaw,PA,15116,Indiana,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1000,1,1,-79.9318804523213,40.554500951416,2510 Middle Road Glenshaw PA 15116
3295,Our Lady of the Most Blessed Sacrament School Cafeteria,800,Montana Avenue,Natrona Heights,PA,15065,Harrison,651,School Full Service Kitchen,9,1957-01-01,1957-01-01,0,,1000,1,1,-79.7271257055642,40.6206030966776,800 Montana Avenue Natrona Heights PA 15065
3297,Carl L Streams Elementary School,1560,Ashlawn Drive,Pittsburgh,PA,15241,Upper St Clair,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1881,1,1,-80.0935965310651,40.3224934901286,1560 Ashlawn Drive Pittsburgh PA 15241
3299,Abraham Lincoln Elementary Cafeteria,1524,Hamilton  Road,Pittsburgh,PA,15234,Bethel Park,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1000,1,1,-80.0179384739632,40.3542475604701,1524 Hamilton  Road Pittsburgh PA 15234
3304,Boyce Middle School,1500,Boyce Road,Pittsburgh,PA,15241,Upper St Clair,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,940,1,1,-80.0946711602959,40.3167359063689,1500 Boyce Road Pittsburgh PA 15241
3307,Quaker Valley Middle School,618,Harbaugh Street,Sewickley,PA,15143,Sewickley,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1000,1,1,-80.1801916190362,40.5355717483661,618 Harbaugh Street Sewickley PA 15143
3309,Moon Middle School,904,Beaver Grade Rd,Coraopolis,PA,15108,Moon,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,328,,5350,1,1,-80.2173934794534,40.5127495871051,904 Beaver Grade Rd Coraopolis PA 15108
3312,Vincentian Academy High School Cafeteria,8100,McKnight  Road,Pittsburgh,PA,15237,McCandless,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,3750,1,1,-80.0210398462866,40.5569149750109,8100 McKnight  Road Pittsburgh PA 15237
3313,North Hills Middle School Cafeteria,55,Rochester Road,Pittsburgh,PA,15229,Ross,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,3650,1,1,-80.025907726911,40.5239257783548,55 Rochester Road Pittsburgh PA 15229
3314,Holy Cross Academy School Cafeteria,307,Siebert Road,Pittsburgh,PA,15237,Ross,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,428,1,1,-80.0106012585818,40.5294091976749,307 Siebert Road Pittsburgh PA 15237
3316,West View Elementary School Cafeteria,47,Chalfonte Avenue,Pittsburgh,PA,15229,West View,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,1500,1,1,-80.0322422478497,40.5211691825893,47 Chalfonte Avenue Pittsburgh PA 15229
3323,Poff Elementary School Cafeteria,2990,Haberlein  Rd,Gibsonia,PA,15044,Hampton,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,714,1,1,-79.9392555563686,40.6073539281964,2990 Haberlein  Rd Gibsonia PA 15044
3327,Paynter Elementary School,3454,Pleasantvue Drive,Pittsburgh,PA,15227,Baldwin Boro,651,School Full Service Kitchen,9,1969-08-11,1969-08-11,0,,2628,1,1,-79.9503980922086,40.3810921545465,3454 Pleasantvue Drive Pittsburgh PA 15227
3332,Independence Middle School Cafeteria,2807,Bethel Church Road,Bethel Park,PA,15102,Bethel Park,651,School Full Service Kitchen,9,1984-06-17,1984-06-17,0,,5000,1,1,-80.04222958106,40.3381773658344,2807 Bethel Church Road Bethel Park PA 15102
